web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614355873-6428","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Easy mulled wine","https://www.bbcgoodfood.com/recipes/easy-mulled-wine","","[{""ingredients"":""750ml bottle of red wine""},{""ingredients"":""1 sliced  clementine""},{""ingredients"":""1 cinnamon stick""},{""ingredients"":""1 star anise""},{""ingredients"":""3 dried figs""},{""ingredients"":""4 cloves""},{""ingredients"":""3 black peppercorns""},{""ingredients"":""50ml brandy""}]","[{""method"":""STEP 1""},{""method"":""Pour the red wine into a large saucepan. Add the clementine, cinnamon stick, star anise, dried figs, cloves and black peppercorns. Heat very gently until simmering, then turn off the heat.""},{""method"":""STEP 2""},{""method"":""Fish out the whole spices and peppercorns with a spoon, then stir in the brandy. Ladle into mugs, or heatproof glasses to serve. You could drop in a slice of clementine to each.""}]"
"1614355857-6422","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Appleberry mulled wine","https://www.bbcgoodfood.com/recipes/appleberry-mulled-wine","","[{""ingredients"":""2 x 75cl bottles red wine (such as Merlot; better quality wine makes all the difference)""},{""ingredients"":""1l good-quality cloudy  apple juice""},{""ingredients"":""115g caster sugar""},{""ingredients"":""1long cinnamon stick , snapped in half""},{""ingredients"":""2 star anise""},{""ingredients"":""3 tbsp orange Curaçao or Cointreau""},{""ingredients"":""a handful or so (about 100g/4oz) frozen mulled  fruit or fruits of the forest or Black Forest fruits""},{""ingredients"":""3small red-skinned  apples , sliced into rings""}]","[{""method"":""STEP 1""},{""method"":""Pour the wine and apple juice into a large saucepan and add the sugar, cinnamon stick and star anise. Heat gently, stirring once or twice, until the sugar has dissolved, then continue heating gently for another 15 minutes.""},{""method"":""STEP 2""},{""method"":""Just before serving, swirl in the Curaçao or Cointreau, throw in the frozen fruits and add the apple slices.""}]"
"1614355862-6424","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine cocktail","https://www.bbcgoodfood.com/recipes/mulled-wine-cocktail","","[{""ingredients"":""100g/4oz light muscovado sugar""},{""ingredients"":""1 star anise""},{""ingredients"":""1 cinnamon stick""},{""ingredients"":""4 cloves""},{""ingredients"":""150ml water""},{""ingredients"":""1 lemon""},{""ingredients"":""2 clementines""},{""ingredients"":""150ml Cointreau""},{""ingredients"":""750ml/ 1¼pint bottle light red wine , such as Beaujolais""},{""ingredients"":""Twist of orange zest and a star anise, to serve""}]","[{""method"":""STEP 1""},{""method"":""Put 100g light muscovado sugar in a pan with 1 star anise, 1 cinnamon stick, 4 cloves and 150ml water. Bring slowly to the boil, stirring to dissolve the sugar.""},{""method"":""STEP 2""},{""method"":""Simmer for 2 mins, then pour into a large jug and leave to cool. Add 1 lemon and 2 clementines, both thinly sliced, to the jug along with 150ml Cointreau and a 750ml bottle light red wine, such as a Beaujolais. Stir well, then cover and chill for at least 2 hrs or overnight if you can.""},{""method"":""STEP 3""},{""method"":""Serve chilled or over ice, with a twist of orange zest and a star anise. If you’d like to serve a traditional warm mulled wine, there’s no need to chill – simply warm through without boiling and serve in heatproof glasses.""}]"
"1614355862-6423","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine cocktail","https://www.bbcgoodfood.com/recipes/mulled-wine-cocktail","Mulled wine cocktail","",""
"1614355873-6427","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Easy mulled wine","https://www.bbcgoodfood.com/recipes/easy-mulled-wine","Easy mulled wine","",""
"1614355852-6420","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled white wine","https://www.bbcgoodfood.com/recipes/mulled-white-wine","","[{""ingredients"":""750ml white wine""},{""ingredients"":""100ml madeira""},{""ingredients"":""½ lemon , sliced""},{""ingredients"":""4 dried apricots""},{""ingredients"":""5 cardamom pods , bruised""},{""ingredients"":""1 star anise""},{""ingredients"":""1 vanilla pod , split in half""},{""ingredients"":""1 tbsp honey""},{""ingredients"":""a few drops rosewater""}]","[{""method"":""STEP 1""},{""method"":""Start by pouring the white wine and Madeira into a large saucepan. Add the lemon, dried apricots, cardamom pods, star anise, vanilla pod and honey. Bring to a simmer then strain into a jug through a fine sieve. Stir in the rosewater before serving.""}]"
"1614355867-6425","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Slow cooker mulled wine","https://www.bbcgoodfood.com/recipes/slow-cooker-mulled-wine","Slow cooker mulled wine","",""
"1614355880-6430","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine","https://www.bbcgoodfood.com/recipes/mulled-wine","","[{""ingredients"":""750ml bottle red wine""},{""ingredients"":""1 large  cinnamon stick, or 2 small ones""},{""ingredients"":""2 star anise""},{""ingredients"":""4 cloves""},{""ingredients"":""2 strips  lemon zest, pared using a vegetable peeler""},{""ingredients"":""4 tbsp caster sugar""}]","[{""method"":""STEP 1""},{""method"":""Put the red wine, cinnamon, star anise, cloves, lemon zest and sugar in a large pan. Cook on a low heat for 10 mins.""},{""method"":""STEP 2""},{""method"":""Remove from the heat and cool, leaving to infuse for about 30 mins.""},{""method"":""STEP 3""},{""method"":""To serve, heat without boiling, stir in the sloe gin (if using, see tip below) and pour into mugs or heatproof glasses.""}]"
"1614355880-6429","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine","https://www.bbcgoodfood.com/recipes/mulled-wine","Mulled wine","",""
"1614355857-6421","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Appleberry mulled wine","https://www.bbcgoodfood.com/recipes/appleberry-mulled-wine","Appleberry mulled wine","",""
"1614355825-6409","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulling syrup","https://www.bbcgoodfood.com/recipes/mulling-syrup","Mulling syrup","",""
"1614355842-6415","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine kit","https://www.bbcgoodfood.com/recipes/mulled-wine-kit","Mulled wine kit","",""
"1614355837-6414","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","White mulled wine","https://www.bbcgoodfood.com/recipes/white-mulled-wine","","[{""ingredients"":""2 bottles cheap-ish  white wine , medium-dry is good""},{""ingredients"":""500ml bottle light  cider""},{""ingredients"":""150ml elderflower cordial""},{""ingredients"":""zest 2  lemons (pared into strips using a vegetable peeler)""},{""ingredients"":""2 cinnamon sticks""},{""ingredients"":""1 vanilla pod , split""},{""ingredients"":""4-5 tbsp caster sugar""}]","[{""method"":""STEP 1""},{""method"":""Put all the ingredients into a pan and heat until steaming but not boiling. Ladle into mugs or glasses to serve, while you keep the rest warm on a low heat.""}]"
"1614355842-6416","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine kit","https://www.bbcgoodfood.com/recipes/mulled-wine-kit","","[{""ingredients"":""25cm square butter  muslin (available from department & hardware stores)""},{""ingredients"":""85g demerara sugar""},{""ingredients"":""1 tsp ground  ginger""},{""ingredients"":""½ tsp ground nutmeg""},{""ingredients"":""1 cinnamon stick""},{""ingredients"":""70cl bottle red wine""},{""ingredients"":""8 - 12 cloves""},{""ingredients"":""1 orange""}]","[{""method"":""STEP 1""},{""method"":""Put the muslin on a flat surface and tip the sugar, ginger and nutmeg into the centre. Tie into a pouch with fine string and attach to the neck of the wine bottle. Then attach the cinnamon stick to the bottle with a little raffia.""},{""method"":""STEP 2""},{""method"":""Stick the cloves into the orange and pack into a box lined with raffia or shredded paper, with the wine.""},{""method"":""STEP 3""},{""method"":""Tie a label to the wine bottle with the following instructions: ‘Tip the contents of the muslin bag into a pan with the wine, orange, cinnamon stick and 300ml/½pt water. Simmer for 5 mins, then serve.’""}]"
"1614355846-6418","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled rosé wine","https://www.bbcgoodfood.com/recipes/mulled-rose-wine","","[{""ingredients"":""750ml rosé wine""},{""ingredients"":""1 star anise""},{""ingredients"":""1 ball of stem ginger , sliced""},{""ingredients"":""½ tsp black peppercorns""},{""ingredients"":""5 allspice berries""},{""ingredients"":""¼ pink grapefruit , sliced""},{""ingredients"":""2 tbsp crème de cassis""}]","[{""method"":""STEP 1""},{""method"":""Pour the rosé wine into a large saucepan with the star anise, stem ginger, black peppercorns, allspice berries and pink grapefruit. Bring to a simmer over a medium heat then stir in the crème de cassis, strain into a jug then serve in heatproof glasses or cups.""}]"
"1614355825-6410","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulling syrup","https://www.bbcgoodfood.com/recipes/mulling-syrup","","[{""ingredients"":""250g caster or granulated sugar""},{""ingredients"":""2 oranges , halved""},{""ingredients"":""6 whole cloves""},{""ingredients"":""6 whole allspice""},{""ingredients"":""2 cinnamon sticks""},{""ingredients"":""¼ nutmeg , freshly grated""},{""ingredients"":""small piece ginger , sliced""}]","[{""method"":""STEP 1""},{""method"":""Put all the ingredients into a saucepan with 1 litre water and bring slowly to a simmer, making sure all the sugar has been completely dissolved. Turn down the heat and simmer for 20 mins. Leave to cool, then strain through a very fine sieve.""},{""method"":""STEP 2""},{""method"":""Sterilise your bottles by washing them in hot soapy water, rinsing well, then drying them in a warm oven. Meanwhile, rewarm the syrup until just hot, then pour into the bottles while still hot and seal.""},{""method"":""STEP 3""},{""method"":""Before giving away, add labels with serving instructions: Heat 400ml syrup with 750ml red wine or cider and some slices of orange or apple. Syrup will keep in a cool, dark place for up to 3 months.""}]"
"1614355831-6412","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine brownies","https://www.bbcgoodfood.com/recipes/mulled-wine-brownie","","[{""ingredients"":""100g dark chocolate""},{""ingredients"":""150g unsalted butter""},{""ingredients"":""200g light brown muscovado sugar""},{""ingredients"":""1 large egg and 1 egg yolk""},{""ingredients"":""100ml red wine""},{""ingredients"":""50g cocoa powder""},{""ingredients"":""100g plain flour""},{""ingredients"":""pinch of nutmeg and ground cloves""},{""ingredients"":""¼ tsp each cinnamon and ginger""}]","[{""method"":""STEP 1""},{""method"":""Heat the oven to 180C/160C fan/gas 4, butter and line the base of a 20cm x 20cm brownie tin with parchment paper. Melt the chocolate in the microwave or in a glass bowl over a pan of simmering water.""},{""method"":""STEP 2""},{""method"":""Mix the flour and cocoa powder together with the spices and a pinch of salt - set aside. Using an electric whisk, beat the butter and sugar together until super light and fluffy then whisk in the egg and yolk.""},{""method"":""STEP 3""},{""method"":""Pour in melted chocolate, wine and flour mixture and whisk until just combined.""},{""method"":""STEP 4""},{""method"":""Pour the batter into tin and bake for 15 mins until just set, don’t worry if there is a slight wobble in the centre, it will set up as they cool. Put into the fridge to firm up.""}]"
"1614355867-6426","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Slow cooker mulled wine","https://www.bbcgoodfood.com/recipes/slow-cooker-mulled-wine","","[{""ingredients"":""2 x 750ml bottles red wine""},{""ingredients"":""100ml Cointreau""},{""ingredients"":""peeled zest and juice of 2 large oranges""},{""ingredients"":""pared zest of 1 lemon""},{""ingredients"":""120g golden caster sugar""},{""ingredients"":""2 cinnamon sticks""},{""ingredients"":""3 star anise""},{""ingredients"":""4 cloves""},{""ingredients"":""slices of orange""}]","[{""method"":""STEP 1""},{""method"":""Put all the ingredients (except the slices of orange) in a slow cooker on low for 1 1/2 - 2hrs until hot. Ladle into heatproof glasses and serve with slices of orange. Using the 'keep warm' setting (if your cooker has one) will ensure the mulled wine stays hot during the party.""}]"
"1614355846-6417","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled rosé wine","https://www.bbcgoodfood.com/recipes/mulled-rose-wine","Mulled rosé wine","",""
"1614355831-6411","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled wine brownies","https://www.bbcgoodfood.com/recipes/mulled-wine-brownie","Mulled wine brownies","",""
"1614355837-6413","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","White mulled wine","https://www.bbcgoodfood.com/recipes/white-mulled-wine","White mulled wine","",""
"1614355852-6419","https://www.bbcgoodfood.com/recipes/collection/mulled-wine-recipes","","","Mulled white wine","https://www.bbcgoodfood.com/recipes/mulled-white-wine","Mulled white wine","",""
